EPID,CPID,eBay URL,Google search URL,Category Name,Catalog ID,Catalog Name,Product Title,PK,SK1,SK2,Desription
54819184,1375973545,http://catalog.ebay.com/54819184,http://www.google.com/search?q=Allied Telesyn AT-EN4100-10 Router,Computers & Networking,102,Routers,Allied Telesyn AT-EN4100-10 Router
54819194,1375973379,http://catalog.ebay.com/54819194,http://www.google.com/search?q=Nortel Networks BayStack AN 4-Port Wired Router (RMAE1101008),Computers & Networking,103,Routers,Nortel Networks BayStack AN 4-Port Wired Router (RMAE1101008)
54819204,1375973387,http://catalog.ebay.com/54819204,http://www.google.com/search?q=3Com SuperStack II NETBuilder SI 448 U Connection Services and APPN 10/100 Router (3C8448),Computers & Networking,104,Routers,3Com SuperStack II NETBuilder SI 448 U Connection Services and APPN 10/100 Router (3C8448)
54819214,1375973399,http://catalog.ebay.com/54819214,http://www.google.com/search?q=Nortel Networks CQ2001F83 Router,Computers & Networking,105,Routers,Nortel Networks CQ2001F83 Router
54819224,1375973577,http://catalog.ebay.com/54819224,http://www.google.com/search?q=Alcatel Access Point 300 300421096 Router,Computers & Networking,106,Routers,Alcatel Access Point 300 300421096 Router
54819234,1375973411,http://catalog.ebay.com/54819234,http://www.google.com/search?q=Enterasys SmartSwitch 2000 18-Port 10/100 Wired Router (SSR-2-PKG132),Computers & Networking,107,Routers,Enterasys SmartSwitch 2000 18-Port 10/100 Wired Router (SSR-2-PKG132)
54819244,1375973597,http://catalog.ebay.com/54819244,http://www.google.com/search?q=Compaq Digital RouteAbout Central EI Router (DEZBR-SB),Computers & Networking,108,Routers,Compaq Digital RouteAbout Central EI Router (DEZBR-SB)
54819254,1375973617,http://catalog.ebay.com/54819254,http://www.google.com/search?q=RAD Data Communications WEB RANger-II 2-Port Wired Router (WR-II/T1/U/S),Computers & Networking,109,Routers,RAD Data Communications WEB RANger-II 2-Port Wired Router (WR-II/T1/U/S)
54819274,1375973467,http://catalog.ebay.com/54819274,http://www.google.com/search?q=Alcatel CellPipe 20S 300279247 Router,Computers & Networking,110,Routers,Alcatel CellPipe 20S 300279247 Router
54819294,1375973665,http://catalog.ebay.com/54819294,http://www.google.com/search?q=Compaq Refurbished 1900 Router (PWR1900AC62RF),Computers & Networking,111,Routers,Compaq Refurbished 1900 Router (PWR1900AC62RF)
54819304,1375973479,http://catalog.ebay.com/54819304,http://www.google.com/search?q=Cisco 7606 Router (7606-AC-BUN-RF),Computers & Networking,112,Routers,Cisco 7606 Router (7606-AC-BUN-RF)
54819314,1375973487,http://catalog.ebay.com/54819314,http://www.google.com/search?q=Compex NETPassage 16A 5-Port 10/100 Wireless Router (NP16A),Computers & Networking,113,Routers,Compex NETPassage 16A 5-Port 10/100 Wireless Router (NP16A)
54819334,1375973499,http://catalog.ebay.com/54819334,http://www.google.com/search?q=HP Compaq Connection Point CP-2E Router (283010-001),Computers & Networking,114,Routers,HP Compaq Connection Point CP-2E Router (283010-001)
54819344,1375973503,http://catalog.ebay.com/54819344,http://www.google.com/search?q=Marconi Systems Series II Wired Router (219-0042-000),Computers & Networking,115,Routers,Marconi Systems Series II Wired Router (219-0042-000)
54819364,1375973515,http://catalog.ebay.com/54819364,http://www.google.com/search?q=Compaq Refurbished Ap53 Router (AP53DCPWRRF),Computers & Networking,116,Routers,Compaq Refurbished Ap53 Router (AP53DCPWRRF)
54819384,1375973551,http://catalog.ebay.com/54819384,http://www.google.com/search?q=Perle Systems P852 2-Port Wired Router (04022534),Computers & Networking,117,Routers,Perle Systems P852 2-Port Wired Router (04022534)
54819394,1375973757,http://catalog.ebay.com/54819394,http://www.google.com/search?q=D-link DSDLDI614P Router,Computers & Networking,118,Routers,D-link DSDLDI614P Router
54819404,1375973769,http://catalog.ebay.com/54819404,http://www.google.com/search?q=Cisco VCO-SRM Refurbished Router,Computers & Networking,119,Routers,Cisco VCO-SRM Refurbished Router
54819414,1375973789,http://catalog.ebay.com/54819414,http://www.google.com/search?q=3Com 3C410027 Wired Router,Computers & Networking,120,Routers,3Com 3C410027 Wired Router
54819424,1375973801,http://catalog.ebay.com/54819424,http://www.google.com/search?q=Compaq Refurbished 15808-RT-10G Router (15808RT10GRF),Computers & Networking,121,Routers,Compaq Refurbished 15808-RT-10G Router (15808RT10GRF)
54819444,1375973833,http://catalog.ebay.com/54819444,http://www.google.com/search?q=D-link DVG-G1402S 54 Mbps 4-Port 10/100 Wireless G Router,Computers & Networking,122,Routers,D-link DVG-G1402S 54 Mbps 4-Port 10/100 Wireless G Router
54819464,1375973857,http://catalog.ebay.com/54819464,http://www.google.com/search?q=Cisco 3640A BRI Dial Bundle Router (3640AMBUND-4B-U),Computers & Networking,123,Routers,Cisco 3640A BRI Dial Bundle Router (3640AMBUND-4B-U)
54819494,1375973659,http://catalog.ebay.com/54819494,http://www.google.com/search?q=Adtran Total Access 1500 Router (1180431L1),Computers & Networking,124,Routers,Adtran Total Access 1500 Router (1180431L1)
54819504,1375973671,http://catalog.ebay.com/54819504,http://www.google.com/search?q=Compaq Refurbished WS-X4608 Router (WSX4608RF),Computers & Networking,125,Routers,Compaq Refurbished WS-X4608 Router (WSX4608RF)
54819524,1375973905,http://catalog.ebay.com/54819524,http://www.google.com/search?q=Motorola Vanguard 7310 Wireless Router (53100),Computers & Networking,126,Routers,Motorola Vanguard 7310 Wireless Router (53100)
54819534,1375973691,http://catalog.ebay.com/54819534,http://www.google.com/search?q=Marconi Systems ESR 5000 Series II 219-1011-000 Router,Computers & Networking,127,Routers,Marconi Systems ESR 5000 Series II 219-1011-000 Router
54819544,1375973937,http://catalog.ebay.com/54819544,http://www.google.com/search?q=3Com SuperStack II NETBuilder SI 452 K Router (3CR845292),Computers & Networking,128,Routers,3Com SuperStack II NETBuilder SI 452 K Router (3CR845292)
54819554,1375973941,http://catalog.ebay.com/54819554,http://www.google.com/search?q=Compaq Digital RouteAbout Central EW Router (DEZ8R-RB),Computers & Networking,129,Routers,Compaq Digital RouteAbout Central EW Router (DEZ8R-RB)
54819604,1375973993,http://catalog.ebay.com/54819604,http://www.google.com/search?q=Axion GS204AD9-02 Router,Computers & Networking,130,Routers,Axion GS204AD9-02 Router
54819624,1375973783,http://catalog.ebay.com/54819624,http://www.google.com/search?q=Archtek America is104a Router,Computers & Networking,131,Routers,Archtek America is104a Router
54819644,1375973795,http://catalog.ebay.com/54819644,http://www.google.com/search?q=F5 Networking F5-BIG-OSPF-MODULE Router,Computers & Networking,132,Routers,F5 Networking F5-BIG-OSPF-MODULE Router
54819654,1375974025,http://catalog.ebay.com/54819654,http://www.google.com/search?q=3Com SuperStack II NETBuilder SI 547 Router (3CR854791),Computers & Networking,133,Routers,3Com SuperStack II NETBuilder SI 547 Router (3CR854791)
54819664,1375973827,http://catalog.ebay.com/54819664,http://www.google.com/search?q=Brocade Communications Systems BR-7422-D0001-B3 16-Port Router,Computers & Networking,134,Routers,Brocade Communications Systems BR-7422-D0001-B3 16-Port Router
54819694,1375974061,http://catalog.ebay.com/54819694,http://www.google.com/search?q=Intel Express 9525 2-Port 10/100 Wired Router (ER9525U),Computers & Networking,135,Routers,Intel Express 9525 2-Port 10/100 Wired Router (ER9525U)
54819714,1375973875,http://catalog.ebay.com/54819714,http://www.google.com/search?q=Compex NP26G Router,Computers & Networking,136,Routers,Compex NP26G Router
54819724,1375974081,http://catalog.ebay.com/54819724,http://www.google.com/search?q=Alcatel Pipeline 130 P130-LS56-ASA Router,Computers & Networking,137,Routers,Alcatel Pipeline 130 P130-LS56-ASA Router
54819734,1375973883,http://catalog.ebay.com/54819734,http://www.google.com/search?q=Compaq Refurbished Ws-X6648A Router (WSX6648APWRRF),Computers & Networking,138,Routers,Compaq Refurbished Ws-X6648A Router (WSX6648APWRRF)
54819744,1375973895,http://catalog.ebay.com/54819744,http://www.google.com/search?q=Alcatel SpeedTouch Pro 4-Port 10/100 Wired Router (3EC18804CCAA),Computers & Networking,139,Routers,Alcatel SpeedTouch Pro 4-Port 10/100 Wired Router (3EC18804CCAA)
54819754,1375973911,http://catalog.ebay.com/54819754,http://www.google.com/search?q=Siemens SpeedStream 2614 4-Port 10/100 Wired Router (SS2614),Computers & Networking,140,Routers,Siemens SpeedStream 2614 4-Port 10/100 Wired Router (SS2614)
54819764,1375974117,http://catalog.ebay.com/54819764,http://www.google.com/search?q=3Com OfficeConnect NETBuilder 112 IP/IPX/AT Wired Router (3CR8812A91-US),Computers & Networking,141,Routers,3Com OfficeConnect NETBuilder 112 IP/IPX/AT Wired Router (3CR8812A91-US)
54819774,1375974129,http://catalog.ebay.com/54819774,http://www.google.com/search?q=Paradyne Hotwire 6341 24-Port Router (6341-A3-200),Computers & Networking,142,Routers,Paradyne Hotwire 6341 24-Port Router (6341-A3-200)
54819804,1375974165,http://catalog.ebay.com/54819804,http://www.google.com/search?q=Nortel Networks AG2204020 Router,Computers & Networking,143,Routers,Nortel Networks AG2204020 Router
54819834,1375973999,http://catalog.ebay.com/54819834,http://www.google.com/search?q=Adtran Total Access 608 T1 TD 1-Port 10/100 Wired Router,Computers & Networking,144,Routers,Adtran Total Access 608 T1 TD 1-Port 10/100 Wired Router
54819844,1375974185,http://catalog.ebay.com/54819844,http://www.google.com/search?q=Mitel Gandalf XPRESSCONNECT 5232I Router (MKT10880Z3),Computers & Networking,145,Routers,Mitel Gandalf XPRESSCONNECT 5232I Router (MKT10880Z3)
54819854,1375974007,http://catalog.ebay.com/54819854,http://www.google.com/search?q=Multi-Tech Systems MultiFRAD 200-Series FR220/V2 Router (FR220/V2),Computers & Networking,146,Routers,Multi-Tech Systems MultiFRAD 200-Series FR220/V2 Router (FR220/V2)
54819864,1375974019,http://catalog.ebay.com/54819864,http://www.google.com/search?q=Black Box ISDN Router (LR1620A),Computers & Networking,147,Routers,Black Box ISDN Router (LR1620A)
54819874,1375974205,http://catalog.ebay.com/54819874,http://www.google.com/search?q=Marconi Systems 219-0041-000 Router,Computers & Networking,148,Routers,Marconi Systems 219-0041-000 Router
54819884,1375974031,http://catalog.ebay.com/54819884,http://www.google.com/search?q=Netopia PN450 ISDN PN450NA-1S Router,Computers & Networking,149,Routers,Netopia PN450 ISDN PN450NA-1S Router
54819894,1375974043,http://catalog.ebay.com/54819894,http://www.google.com/search?q=Nortel Networks Nautica Clam 851 Wired Router (DA3501E04),Computers & Networking,150,Routers,Nortel Networks Nautica Clam 851 Wired Router (DA3501E04)
54819904,1375974055,http://catalog.ebay.com/54819904,http://www.google.com/search?q=Nortel Networks Nautica Clam 843 Wired Router (DA3501E03),Computers & Networking,151,Routers,Nortel Networks Nautica Clam 843 Wired Router (DA3501E03)
54819924,1375974241,http://catalog.ebay.com/54819924,http://www.google.com/search?q=Intel SR10T4ASUS Router,Computers & Networking,152,Routers,Intel SR10T4ASUS Router
54819934,1375974273,http://catalog.ebay.com/54819934,http://www.google.com/search?q=Nortel Networks Backbone Concentrator Node Base Unit Router (73000),Computers & Networking,153,Routers,Nortel Networks Backbone Concentrator Node Base Unit Router (73000)
54819944,1375974123,http://catalog.ebay.com/54819944,http://www.google.com/search?q=Nortel Networks BayStack AN RMAE1101004 Router,Computers & Networking,154,Routers,Nortel Networks BayStack AN RMAE1101004 Router
54819954,1375974293,http://catalog.ebay.com/54819954,http://www.google.com/search?q=Cisco 3640 Router (AS3640-E1-60DM),Computers & Networking,155,Routers,Cisco 3640 Router (AS3640-E1-60DM)
54819964,1375974135,http://catalog.ebay.com/54819964,http://www.google.com/search?q=Nortel Networks Versalar 25000 Wired Router (DW0002026),Computers & Networking,156,Routers,Nortel Networks Versalar 25000 Wired Router (DW0002026)
54819974,1375974147,http://catalog.ebay.com/54819974,http://www.google.com/search?q=Enterasys Riverstone RS 16000 4-Port Gigabit Wired Router (R16-CHS),Computers & Networking,157,Routers,Enterasys Riverstone RS 16000 4-Port Gigabit Wired Router (R16-CHS)
54819994,1375974309,http://catalog.ebay.com/54819994,http://www.google.com/search?q=Sysgear DR560 Router,Computers & Networking,158,Routers,Sysgear DR560 Router
54820004,1375974159,http://catalog.ebay.com/54820004,http://www.google.com/search?q=Cisco 4500-M Router (CISCO4500-RPS-M),Computers & Networking,159,Routers,Cisco 4500-M Router (CISCO4500-RPS-M)
54820044,1375974191,http://catalog.ebay.com/54820044,http://www.google.com/search?q=3Com SuperStack II NETBuilder SI 547 Router (3C8547),Computers & Networking,160,Routers,3Com SuperStack II NETBuilder SI 547 Router (3C8547)
54820054,1375974345,http://catalog.ebay.com/54820054,http://www.google.com/search?q=Adtran 1200786L1 Router,Computers & Networking,161,Routers,Adtran 1200786L1 Router
54820064,1375974211,http://catalog.ebay.com/54820064,http://www.google.com/search?q=Alcatel Access Point 300 300352226 Router,Computers & Networking,162,Routers,Alcatel Access Point 300 300352226 Router
54820074,1375974377,http://catalog.ebay.com/54820074,http://www.google.com/search?q=Intel Express 9520 Router (ER9520UUS),Computers & Networking,163,Routers,Intel Express 9520 Router (ER9520UUS)
54820094,1375974397,http://catalog.ebay.com/54820094,http://www.google.com/search?q=Cisco 7507 Router (CISCO7507-CH),Computers & Networking,164,Routers,Cisco 7507 Router (CISCO7507-CH)
54820104,1375974409,http://catalog.ebay.com/54820104,http://www.google.com/search?q=Nortel Networks CQ1001098 Router,Computers & Networking,165,Routers,Nortel Networks CQ1001098 Router
54820134,1375974267,http://catalog.ebay.com/54820134,http://www.google.com/search?q=Compaq Digital DECswitch 900ET Router (DETER-ZA),Computers & Networking,166,Routers,Compaq Digital DECswitch 900ET Router (DETER-ZA)
54820144,1375974421,http://catalog.ebay.com/54820144,http://www.google.com/search?q=Cisco Refurbished Oc12/Srp-Mm-Scb Router,Computers & Networking,167,Routers,Cisco Refurbished Oc12/Srp-Mm-Scb Router
54820164,1375974279,http://catalog.ebay.com/54820164,http://www.google.com/search?q=Alcatel Access Point 450 408287969 Router,Computers & Networking,168,Routers,Alcatel Access Point 450 408287969 Router
54820174,1375974287,http://catalog.ebay.com/54820174,http://www.google.com/search?q=Compaq Refurbished Ap531 Router (AP531RF),Computers & Networking,169,Routers,Compaq Refurbished Ap531 Router (AP531RF)
54820194,1375974299,http://catalog.ebay.com/54820194,http://www.google.com/search?q=3Com 3C8841A /N Wired Router,Computers & Networking,170,Routers,3Com 3C8841A /N Wired Router
54820204,1375974303,http://catalog.ebay.com/54820204,http://www.google.com/search?q=Perle Systems IOLINK 520 Router (040091090),Computers & Networking,171,Routers,Perle Systems IOLINK 520 Router (040091090)
54820214,1375974315,http://catalog.ebay.com/54820214,http://www.google.com/search?q=Adtran Total Access 600R 1-Port 10/100 Wired Router (4213600L1#TDM),Computers & Networking,172,Routers,Adtran Total Access 600R 1-Port 10/100 Wired Router (4213600L1#TDM)
54820234,1375974351,http://catalog.ebay.com/54820234,http://www.google.com/search?q=Efficient Networks SpeedStream 5851 Wired Router (120-5851-039),Computers & Networking,173,Routers,Efficient Networks SpeedStream 5851 Wired Router (120-5851-039)
54820254,1375974513,http://catalog.ebay.com/54820254,http://www.google.com/search?q=Axion Actiontec Broadband Router GE004000-01 Router,Computers & Networking,174,Routers,Axion Actiontec Broadband Router GE004000-01 Router
54820284,1375974403,http://catalog.ebay.com/54820284,http://www.google.com/search?q=SMC Barricade 4-Port 10/100 Wired Router (SMC7004BR),Computers & Networking,175,Routers,SMC Barricade 4-Port 10/100 Wired Router (SMC7004BR)
54820294,1375974561,http://catalog.ebay.com/54820294,http://www.google.com/search?q=Mitel Gandalf XPRESSCONNECT 5232I Router (MKT10880Z22),Computers & Networking,176,Routers,Mitel Gandalf XPRESSCONNECT 5232I Router (MKT10880Z22)
54820314,1375974581,http://catalog.ebay.com/54820314,http://www.google.com/search?q=D-link DI-713p 11 Mbps 3-Port 10/100 Wireless B Router,Computers & Networking,177,Routers,D-link DI-713p 11 Mbps 3-Port 10/100 Wireless B Router
54820324,1375974451,http://catalog.ebay.com/54820324,http://www.google.com/search?q=Paradyne FrameSaver DSL 9788 Router (9788-A1-224),Computers & Networking,178,Routers,Paradyne FrameSaver DSL 9788 Router (9788-A1-224)
54820344,1375974633,http://catalog.ebay.com/54820344,http://www.google.com/search?q=Nortel Networks Access Stack Node ASN2 Base Unit Router (AF0002B13),Computers & Networking,179,Routers,Nortel Networks Access Stack Node ASN2 Base Unit Router (AF0002B13)
54820394,1375974531,http://catalog.ebay.com/54820394,http://www.google.com/search?q=Alcatel CellPipe 20A-BX Router (300402617),Computers & Networking,180,Routers,Alcatel CellPipe 20A-BX Router (300402617)
54820414,1375974689,http://catalog.ebay.com/54820414,http://www.google.com/search?q=Nortel Networks Contivity 1000Bsx Wired Router,Computers & Networking,181,Routers,Nortel Networks Contivity 1000Bsx Wired Router
54820434,1375974705,http://catalog.ebay.com/54820434,http://www.google.com/search?q=Alcatel Access Point 1000 408304269 Router,Computers & Networking,182,Routers,Alcatel Access Point 1000 408304269 Router
54820444,1375974737,http://catalog.ebay.com/54820444,http://www.google.com/search?q=NetGear DC201 Router,Computers & Networking,183,Routers,NetGear DC201 Router
54820464,1375974627,http://catalog.ebay.com/54820464,http://www.google.com/search?q=NetGear WGR826V 54 Mbps 3-Port 10/100 Wireless G Router,Computers & Networking,184,Routers,NetGear WGR826V 54 Mbps 3-Port 10/100 Wireless G Router
54820474,1375974639,http://catalog.ebay.com/54820474,http://www.google.com/search?q=Compaq Refurbished 15808-Dcn Router (15808DCN0350CRF),Computers & Networking,185,Routers,Compaq Refurbished 15808-Dcn Router (15808DCN0350CRF)
54820484,1375974773,http://catalog.ebay.com/54820484,http://www.google.com/search?q=Atto VoIP Gateway router Router (sn2300/8fxs/ui),Computers & Networking,186,Routers,Atto VoIP Gateway router Router (sn2300/8fxs/ui)
54820494,1375974663,http://catalog.ebay.com/54820494,http://www.google.com/search?q=Enterasys CyberSWITCH CSX104 4-Port Wired Router (CSX104),Computers & Networking,187,Routers,Enterasys CyberSWITCH CSX104 4-Port Wired Router (CSX104)
54820514,1375974675,http://catalog.ebay.com/54820514,http://www.google.com/search?q=Patton IpRocketLink Router (3086/RIC/UI),Computers & Networking,188,Routers,Patton IpRocketLink Router (3086/RIC/UI)
54820554,1375974711,http://catalog.ebay.com/54820554,http://www.google.com/search?q=Olicom CrossFire OC-8012 Wired Router (80129630),Computers & Networking,189,Routers,Olicom CrossFire OC-8012 Wired Router (80129630)
54820564,1375974837,http://catalog.ebay.com/54820564,http://www.google.com/search?q=Cisco 4500-M Wired Router (CISCO4500-DC-M),Computers & Networking,190,Routers,Cisco 4500-M Wired Router (CISCO4500-DC-M)
54820574,1375974841,http://catalog.ebay.com/54820574,http://www.google.com/search?q=D-link DI-704UP 4-Port 10/100 Router,Computers & Networking,191,Routers,D-link DI-704UP 4-Port 10/100 Router
54820584,1375974873,http://catalog.ebay.com/54820584,http://www.google.com/search?q=Perle Systems P851 2-Port Router (04022524),Computers & Networking,192,Routers,Perle Systems P851 2-Port Router (04022524)
54820594,1375974767,http://catalog.ebay.com/54820594,http://www.google.com/search?q=Edimax BR-6104P 4-Port 10/100 Wired Router,Computers & Networking,193,Routers,Edimax BR-6104P 4-Port 10/100 Wired Router
54820634,1375974909,http://catalog.ebay.com/54820634,http://www.google.com/search?q=Cisco uBR 7223 Router (UBR7223-MC16C),Computers & Networking,194,Routers,Cisco uBR 7223 Router (UBR7223-MC16C)
54820644,1375974799,http://catalog.ebay.com/54820644,http://www.google.com/search?q=Hawking FR24 4-Port 10/100 Wired Router,Computers & Networking,195,Routers,Hawking FR24 4-Port 10/100 Wired Router
54820674,1375974945,http://catalog.ebay.com/54820674,http://www.google.com/search?q=Olicom 34121821 Router,Computers & Networking,196,Routers,Olicom 34121821 Router
54820684,1375974977,http://catalog.ebay.com/54820684,http://www.google.com/search?q=Black Box 5200 6-Port 10/100 Wired Router (LR5200A-R2),Computers & Networking,197,Routers,Black Box 5200 6-Port 10/100 Wired Router (LR5200A-R2)
54820714,1375974997,http://catalog.ebay.com/54820714,http://www.google.com/search?q=Quick Eagle Networks 5840T Multiport 1-Port 10/100 Wired Router (5840T-60),Computers & Networking,198,Routers,Quick Eagle Networks 5840T Multiport 1-Port 10/100 Wired Router (5840T-60)
54820724,1375974887,http://catalog.ebay.com/54820724,http://www.google.com/search?q=Efficient Networks SpeedStream 5851 4-Port Wired Router (120-5851-041),Computers & Networking,199,Routers,Efficient Networks SpeedStream 5851 4-Port Wired Router (120-5851-041)
54820734,1375974899,http://catalog.ebay.com/54820734,http://www.google.com/search?q=Sysgear DR560-W Router,Computers & Networking,200,Routers,Sysgear DR560-W Router
54820744,1375974903,http://catalog.ebay.com/54820744,http://www.google.com/search?q=3Com US Robotics ADSL Ethernet USR998550-ISP Router,Computers & Networking,201,Routers,3Com US Robotics ADSL Ethernet USR998550-ISP Router
54820764,1375974915,http://catalog.ebay.com/54820764,http://www.google.com/search?q=Best Data Products Smart One DSL800EU 4-Port Wired Router (DSL800EU),Computers & Networking,202,Routers,Best Data Products Smart One DSL800EU 4-Port Wired Router (DSL800EU)
54820774,1375975029,http://catalog.ebay.com/54820774,http://www.google.com/search?q=Adtran 1180433L2 Router,Computers & Networking,203,Routers,Adtran 1180433L2 Router
54820784,1375975053,http://catalog.ebay.com/54820784,http://www.google.com/search?q=Alcatel CellPipe IAD 4S 4-Port 10/100 Wired Router (300275617),Computers & Networking,204,Routers,Alcatel CellPipe IAD 4S 4-Port 10/100 Wired Router (300275617)
54820794,1375974951,http://catalog.ebay.com/54820794,http://www.google.com/search?q=Nortel Networks NTMH45AA Router,Computers & Networking,205,Routers,Nortel Networks NTMH45AA Router
54820824,1375975101,http://catalog.ebay.com/54820824,http://www.google.com/search?q=Edimax BR-6541K Router,Computers & Networking,206,Routers,Edimax BR-6541K Router
54820834,1375975023,http://catalog.ebay.com/54820834,http://www.google.com/search?q=Eicon DIVA LAN Router (310-262-02),Computers & Networking,207,Routers,Eicon DIVA LAN Router (310-262-02)
54820844,1375975133,http://catalog.ebay.com/54820844,http://www.google.com/search?q=Cisco Refurbished Rxt-10G Router (RXT-10G-M-RF),Computers & Networking,208,Routers,Cisco Refurbished Rxt-10G Router (RXT-10G-M-RF)
54820874,1375975157,http://catalog.ebay.com/54820874,http://www.google.com/search?q=3Com OfficeConnect 108 Mbps 4-Port 10/100 Wireless Router (3CRXJKL0075/3CRWE554),Computers & Networking,209,Routers,3Com OfficeConnect 108 Mbps 4-Port 10/100 Wireless Router (3CRXJKL0075/3CRWE554)
54820904,1375975071,http://catalog.ebay.com/54820904,http://www.google.com/search?q=Cisco 7140 Wired Router (C7140-2FE/VPN/K9),Computers & Networking,210,Routers,Cisco 7140 Wired Router (C7140-2FE/VPN/K9)
54820914,1375975189,http://catalog.ebay.com/54820914,http://www.google.com/search?q=Nortel Networks Nautica 250 Router (DA1501E19),Computers & Networking,211,Routers,Nortel Networks Nautica 250 Router (DA1501E19)
54820924,1375975091,http://catalog.ebay.com/54820924,http://www.google.com/search?q=ZyXEL Prestige 100 1-Port Wired Router (AM403100),Computers & Networking,212,Routers,ZyXEL Prestige 100 1-Port Wired Router (AM403100)
54820934,1375975209,http://catalog.ebay.com/54820934,http://www.google.com/search?q=Nortel Networks CQ2001B98 Router,Computers & Networking,213,Routers,Nortel Networks CQ2001B98 Router
54820944,1375975221,http://catalog.ebay.com/54820944,http://www.google.com/search?q=Nortel Networks BayStack ARN 1-Port Router (RMCV1001005),Computers & Networking,214,Routers,Nortel Networks BayStack ARN 1-Port Router (RMCV1001005)
54820954,1375975127,http://catalog.ebay.com/54820954,http://www.google.com/search?q=LanTech HR-114 P 4-Port Wired Router,Computers & Networking,215,Routers,LanTech HR-114 P 4-Port Wired Router
54820974,1375975245,http://catalog.ebay.com/54820974,http://www.google.com/search?q=3Com OfficeConnect NETBuilder Wired Router (3C841A),Computers & Networking,216,Routers,3Com OfficeConnect NETBuilder Wired Router (3C841A)
54820994,1375975277,http://catalog.ebay.com/54820994,http://www.google.com/search?q=2wire HomePortal 100W 11 Mbps Wireless Router (1000-400026-000),Computers & Networking,217,Routers,2wire HomePortal 100W 11 Mbps Wireless Router (1000-400026-000)
54821004,1375975175,http://catalog.ebay.com/54821004,http://www.google.com/search?q=Allied Telesyn AT-RG613SH Wired Router,Computers & Networking,218,Routers,Allied Telesyn AT-RG613SH Wired Router
54821014,1375975183,http://catalog.ebay.com/54821014,http://www.google.com/search?q=Nortel Networks Access Stack Node ASN2 Base Unit Router (AF0002E12),Computers & Networking,219,Routers,Nortel Networks Access Stack Node ASN2 Base Unit Router (AF0002E12)
54821034,1375975195,http://catalog.ebay.com/54821034,http://www.google.com/search?q=Nortel Networks BLN/BCN LAN Intelligent Link Interface 4-Port Wired Router (AG1004020),Computers & Networking,220,Routers,Nortel Networks BLN/BCN LAN Intelligent Link Interface 4-Port Wired Router (AG1004020)
54821044,1375975203,http://catalog.ebay.com/54821044,http://www.google.com/search?q=Nortel Networks FRE 2-060 4-Port Router (AG2104055),Computers & Networking,221,Routers,Nortel Networks FRE 2-060 4-Port Router (AG2104055)
54821064,1375975215,http://catalog.ebay.com/54821064,http://www.google.com/search?q=Nortel Networks CQ2001C86 Router,Computers & Networking,222,Routers,Nortel Networks CQ2001C86 Router
54821074,1375975325,http://catalog.ebay.com/54821074,http://www.google.com/search?q=SMC Barricade BR24Q 4-Port 10/100 Wired Router (SMCBR24Q-EU),Computers & Networking,223,Routers,SMC Barricade BR24Q 4-Port 10/100 Wired Router (SMCBR24Q-EU)
54821174,1375975343,http://catalog.ebay.com/54821174,http://www.google.com/search?q=Spectralink NetLink TGD108 8-Port Wired Router (TGD108),Computers & Networking,224,Routers,Spectralink NetLink TGD108 8-Port Wired Router (TGD108)
54828081,1375970350,http://catalog.ebay.com/54828081,http://www.google.com/search?q=Cnet CAR-854 4-Port Wireless G Router,Computers & Networking,225,Routers,Cnet CAR-854 4-Port Wireless G Router
54828091,1375970344,http://catalog.ebay.com/54828091,http://www.google.com/search?q=Polycom MGC-100 BASE MCU AC Router,Computers & Networking,226,Routers,Polycom MGC-100 BASE MCU AC Router
54828111,1375970402,http://catalog.ebay.com/54828111,http://www.google.com/search?q=Adtran 4200612L2 1-Port 10/100 Wired Router,Computers & Networking,227,Routers,Adtran 4200612L2 1-Port 10/100 Wired Router
54828121,1375970396,http://catalog.ebay.com/54828121,http://www.google.com/search?q=Proxim MP11 2454-R 1-Port 10/100 Wireless Router (2454-BSUR),Computers & Networking,228,Routers,Proxim MP11 2454-R 1-Port 10/100 Wireless Router (2454-BSUR)
54828131,1375970414,http://catalog.ebay.com/54828131,http://www.google.com/search?q=Compaq Refurbished 15808-Oecp-C Router (15808OECPCRF),Computers & Networking,229,Routers,Compaq Refurbished 15808-Oecp-C Router (15808OECPCRF)
54828151,1375970420,http://catalog.ebay.com/54828151,http://www.google.com/search?q=Compaq Refurbished 15808 Router (15808OPACRF),Computers & Networking,230,Routers,Compaq Refurbished 15808 Router (15808OPACRF)
54828171,1375970444,http://catalog.ebay.com/54828171,http://www.google.com/search?q=Cisco Refurbished 15808 Wired Router,Computers & Networking,231,Routers,Cisco Refurbished 15808 Wired Router
54828191,1375970496,http://catalog.ebay.com/54828191,http://www.google.com/search?q=Cisco 7401ASR 2-Port 10/100 Wired Router (CISCO7401ASR-CP),Computers & Networking,232,Routers,Cisco 7401ASR 2-Port 10/100 Wired Router (CISCO7401ASR-CP)
54828201,1375970506,http://catalog.ebay.com/54828201,http://www.google.com/search?q=D-link DI-106MW 4-Port 10/100 Wireless N Router,Computers & Networking,233,Routers,D-link DI-106MW 4-Port 10/100 Wireless N Router
54828211,1375970518,http://catalog.ebay.com/54828211,http://www.google.com/search?q=3Com OfficeConnect NETBuilder 124 K IP/IPX 4-Port Router (3C8824),Computers & Networking,234,Routers,3Com OfficeConnect NETBuilder 124 K IP/IPX 4-Port Router (3C8824)
