Site_ID,Date,Product_Title,eBay URL,Google search URL,Category Name,Catalog_ID
0,3/23/2012,"Fujitsu 300 GB,Internal,10025 RPM,3.5"" (MAW3300NC) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Hitachi Travelstar 5K100 40 GB,Internal,5400 RPM,2.5"" (0A26922) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate MaXLine Plus II 250 GB,Internal,7200 RPM,3.5"" (7Y250P0) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Samsung Spinpoint V80 120 GB,Internal,5400 RPM,3.5"" (SV1203N) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate DiamondMax 16 160 GB,Internal,5400 RPM,3.5"" (4R160L0) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Samsung Spinpoint M40S 80 GB,Internal,5400 RPM,2.5"" (HM080JI) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Hitachi Travelstar 5K100 HTS541060G9SA00 60 GB,Internal,5400 RPM,2.5"" (0A26923) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Barracuda 7200.7 80 GB,Internal,7200 RPM,3.5"" (ST380013AS) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Western Digital Caviar SE 250 GB,Internal,7200 RPM,3.5"" (WD2500JS) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Cheetah 10K.7 73 GB,Internal,10000 RPM,3.5"" (ST373207LW) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Cheetah 10K.6 36.7 GB,Internal,10000 RPM,3.5"" (ST336607LC) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Hitachi Travelstar DK23EA 30 GB,Internal,4200 RPM,2.5"" (DK23EA-30) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Western Digital Caviar 250 GB,Internal,7200 RPM,3.5"" (WD2500BB) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Fujitsu 40 GB,Internal,5400 RPM,2.5"" (MHT2040AH) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Western Digital Caviar SE 160 GB,Internal,7200 RPM,3.5"" (WD1600JD) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"IBM TravelStar 40GN 20 GB,Internal,4200 RPM,2.5"" (IC25N020ATCS040) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"IBM TravelStar 40GN 30 GB,Internal,4200 RPM,2.5"" (IC25N030ATCS040) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Hitachi Travelstar 5K100 40 GB,Internal,5400 RPM,2.5"" (HTS541040G9AT00) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Western Digital Caviar 160 GB,Internal,7200 RPM,3.5"" (WD1600BB) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Toshiba MK1032GAX 100 GB,Internal,5400 RPM,2.5"" (HDD2D08) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Hitachi Deskstar 7K500 HDS725050KLAT80 500 GB,Internal,7200 RPM,3.5"" (0A31613) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Western Digital Caviar SE 200 GB,Internal,7200 RPM,3.5"" (WD2000JS) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate MaXLine Plus II 250 GB,Internal,7200 RPM,3.5"" (7Y250M0) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Barracuda 7200.7 80 GB,Internal,7200 RPM,3.5"" (ST380011A) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate DiamondMax 16 80 GB,Internal,5400 RPM,3.5"" (4R080L0) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Cheetah 15K.4 73.4 GB,Internal,15000 RPM,3.5"" (ST373454LC) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Cheetah 15K.3 36.7 GB,Internal,15000 RPM,3.5"" (ST336753LC) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Barracuda 7200.9 500 GB,Internal,7200 RPM,3.5"" (ST3500841A) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Barracuda 7200.10 400 GB,Internal,7200 RPM,3.5"" (ST3400620A) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate NL35.2 500 GB,Internal,7200 RPM,3.5"" (ST3500641NS) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"IBM 146 GB,Internal,15000 RPM,3.5"" (40K1044) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"IBM 73 GB,15000 RPM (40K1043) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Barracuda 7200.9 160 GB,Internal,7200 RPM,3.5"" (ST3160811AS) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Hitachi Deskstar T7K500 HDT725050VLAT80 500 GB,Internal,7200 RPM,3.5"" (0A33407) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Atlas 10K V 147.1 GB,Internal,10000 RPM,3.5"" (8J147S0) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Barracuda 7200.10 500 GB,Internal,7200 RPM,3.5"" (ST3500630A) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Hitachi Travelstar 7K100 HTS721010G9SA00 100 GB,Internal,7200 RPM,2.5"" (0A25016) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Fujitsu 73.5 GB,Internal,10025 RPM,3.5"" (MAW3073NC) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Toshiba MK8009GAH 80 GB,Internal,4200 RPM,1.8"" (HDD1764) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Cheetah 15k.5 146 GB,Internal,15000 RPM,3.5"" (ST3146855FC) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate MaXLine II 320 GB,Internal,5400 RPM,3.5"" (5A320J0) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Western Digital Caviar 80 GB,Internal,7200 RPM,3.5"" (n2693) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Western Digital Caviar SE 80 GB,Internal,7200 RPM,3.5"" (WD800JD) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Fujitsu 60 GB,Internal,4200 RPM,2.5"" (MHT2060AT) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Barracuda 7200.7 80 GB,Internal,7200 RPM,3.5"" (ST380817AS) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Western Digital Caviar 80 GB,Internal,7200 RPM,3.5"" (WD800BB) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Barracuda 7200.7 Plus 200 GB,Internal,7200 RPM,3.5"" (ST3200822A) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Western Digital Caviar 40 GB,Internal,7200 RPM,3.5"" (WD400BD) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Barracuda 7200.9 80 GB,Internal,7200 RPM,3.5"" (ST3808110AS) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Barracuda 7200.9 160 GB,Internal,7200 RPM,3.5"" (ST3160812AS) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"HP Compaq 376595-001 146 GB,Internal,15000 RPM,3.5"" (376595001) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Iomega 160 GB,External,5400 RPM (33600) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Western Digital Scorpio Blue 120 GB,Internal,5400 RPM,2.5"" (WD1200BEVS) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"HP Compaq 300 GB,Internal,10000 RPM,3.5"" (404701-001) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"HP 72 GB,Internal,10000 RPM,2.5"" (376597-001) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"HP Compaq 146.8 GB,Internal,15000 RPM,3.5"" (404712-001) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"HP BF07288285 72.8 GB,Internal,15000 RPM,3.5"" (360209-004) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Western Digital Raptor 74 GB,Internal,10000 RPM,3.5"" (WD740GD) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Cheetah 10K.7 73 GB,Internal,10000 RPM,3.5"" (ST373207LC) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Western Digital Caviar Blue 320 GB,Internal,7200 RPM,3.5"" (WD3200AAJS) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Western Digital Caviar SE16 320 GB,Internal,7200 RPM,3.5"" (WD3200AAKS) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,Alpine CDA-9887 CD/MP3 In Dash Receiver,#REF!,Google,Consumer Electronics,408
0,3/23/2012,Pioneer DEH-P6300 CD In Dash Receiver,#REF!,Google,Consumer Electronics,408
0,3/23/2012,Pioneer DEH-3400 CD In Dash Receiver,#REF!,Google,Consumer Electronics,408
0,3/23/2012,Dual Electronics XDM6220 CD/MP3 In Dash Receiver,#REF!,Google,Consumer Electronics,408
0,3/23/2012,Kenwood KRC-2007 Cassette In Dash Receiver,#REF!,Google,Consumer Electronics,408
0,3/23/2012,Kenwood KDC-319 CD In Dash Receiver,#REF!,Google,Consumer Electronics,408
0,3/23/2012,Kenwood KDC-419 CD In Dash Receiver,#REF!,Google,Consumer Electronics,408
0,3/23/2012,Sony Xplod CD 630 USB/CD In Dash Receiver,#REF!,Google,Consumer Electronics,408
0,3/23/2012,Pioneer FH-P8000BT USB/CD/MP3 In Dash Receiver,#REF!,Google,Consumer Electronics,408
0,3/23/2012,Samson R21 Dynamic Cable Professional Microphone,#REF!,Google,Musical Instruments,409
0,3/23/2012,AKG C414 B-XLS Condenser Cable Professional Microphone,#REF!,Google,Musical Instruments,409
0,3/23/2012,AKG C 3000 B Condenser Cable Professional Microphone,#REF!,Google,Musical Instruments,409
0,3/23/2012,Samson R21S Dynamic Cable Microphone,#REF!,Google,Musical Instruments,409
0,3/23/2012,Sony ECM-77B Condenser Cable Professional Microphone,#REF!,Google,Musical Instruments,409
0,3/23/2012,Dell AX210 Computer Speakers,#REF!,Google,Computers & Networking,372
0,3/23/2012,"Samsung Spinpoint P120S 250 GB,Internal,7200 RPM,3.5"" (SP2504C) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate 120 GB,Internal,7200 RPM,3.5"" (ST3120025ACE) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Hitachi Travelstar 5K120 60 GB,Internal,5400 RPM,2.5"" (HTS541260H9SA00) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"IBM 300 GB,Internal,15000 RPM,3.5"" (43X0802) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"HP 72.8 GB,Internal,10000 RPM,3.5"" (286714-B22) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Western Digital RE2 500 GB,Internal,7200 RPM,3.5"" (WD5000YS) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Western Digital My Book Essential Edition 2.0 1 TB,External,7200 RPM (H1U10000N) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Hitachi Travelstar 5K160 HTS541640J9AT00 40 GB,Internal,5400 RPM,2.5"" (0A28415) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,MXL 990 Condenser Cable Professional Microphone,#REF!,Google,Musical Instruments,409
0,3/23/2012,Delphi SKYFi3 XM Car Satellite Radio Receiver,#REF!,Google,Consumer Electronics,407
0,3/23/2012,Oktava MK 012 Condenser Professional Microphone,#REF!,Google,Musical Instruments,409
0,3/23/2012,Audiovox XMCK10 XM Car Satellite Radio Receiver,#REF!,Google,Consumer Electronics,407
0,3/23/2012,Sennheiser MKE 400 Cable Professional Microphone,#REF!,Google,Musical Instruments,409
0,3/23/2012,Audiovox XpressEZ XMCK5P XM Car & Home Satellite Radio Receiver,#REF!,Google,Consumer Electronics,407
0,3/23/2012,Cobra XRS 9440 Radar Detector,#REF!,Google,Consumer Electronics,414
0,3/23/2012,Behringer C-1 Condenser Cable Microphone,#REF!,Google,Musical Instruments,409
0,3/23/2012,ATN Aries 350 Guardian Night Vision Weapon Sight,#REF!,Google,Sporting Goods,412
0,3/23/2012,Sirius Sportster SP-B1 SIRIUS Home Satellite Radio Receiver,#REF!,Google,Consumer Electronics,407
0,3/23/2012,Sirius SV3-TK1 Home & Car Satellite Radio Receiver,#REF!,Google,Consumer Electronics,407
0,3/23/2012,K40 Calibre Radar Detector,#REF!,Google,Consumer Electronics,414
0,3/23/2012,Electro-Voice ND967 Dynamic Cable Professional Microphone,#REF!,Google,Musical Instruments,409
0,3/23/2012,AKG C451 Condenser Professional Microphone,#REF!,Google,Musical Instruments,409
0,3/23/2012,AKG Perception 220 Condenser Cable Professional Microphone,#REF!,Google,Musical Instruments,409
0,3/23/2012,Blue Baby Bottle Condenser Cable Professional Microphone,#REF!,Google,Musical Instruments,409
0,3/23/2012,Dell 1209S DLP Projector,#REF!,Google,Computers & Networking,48
0,3/23/2012,HP Photosmart C8180 All-In-One Inkjet Printer,#REF!,Google,Computers & Networking,42
,,Bialetti Mokona Espresso Machine,#REF!,Google,Home and Garden,62
0,3/23/2012,Dell PowerEdge 830 Server,#REF!,Google,Computers & Networking,396
0,3/23/2012,"Western Digital My Book Studio Edition II 2 TB,External,7200 RPM (WDH2Q20000N) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Hifonics HFi12D4 1-Way 12"" Car Subwoofer",#REF!,Google,Consumer Electronics,400
0,3/23/2012,"Pioneer TS-D1720C 2-Way 6.75"" Car Speaker",#REF!,Google,Consumer Electronics,400
0,3/23/2012,"Alpine SPS-600 2-Way 6.5"" Car Speaker",#REF!,Google,Consumer Electronics,400
0,3/23/2012,"Pioneer TS-D6802R 2-Way 6"" x 8"" Car Subwoofer",#REF!,Google,Consumer Electronics,400
0,3/23/2012,"Infinity Kappa 680.9cs 2-Way 6"" x 8"" Car Speaker",#REF!,Google,Consumer Electronics,400
0,3/23/2012,"Infinity KAPPA609CS 2-Way 6.5"" Car Speaker",#REF!,Google,Consumer Electronics,400
0,3/23/2012,"Infinity Kappa 6829cf 2-Way 6"" x 8"" Car Speaker",#REF!,Google,Consumer Electronics,400
0,3/23/2012,Blue bird Condenser Wireless Professional Microphone,#REF!,Google,Musical Instruments,409
0,3/23/2012,InSTEP Safari Double - Blue Khaki Jogger Stroller,#REF!,Google,Baby,60
0,3/23/2012,"Pioneer TS-D1602R 2-Way 6.5"" Car Speaker",#REF!,Google,Consumer Electronics,400
0,3/23/2012,"Pioneer TS-SW251 1-Way 10"" Car Subwoofer",#REF!,Google,Consumer Electronics,400
0,3/23/2012,Precision Shooting Equipment Deer Hunter Bow,#REF!,Google,Sporting Goods,468
0,3/23/2012,Barnett Crossbows Quad 400 Compound Crossbow Kit,#REF!,Google,Sporting Goods,468
0,3/23/2012,Cisco 2611XM 100 Mbps 4-Port 10/100 Wired Router (CISCO2611XM),#REF!,Google,Computers & Networking,64
0,3/23/2012,Martin X-200 Bow,#REF!,Google,Sporting Goods,468
0,3/23/2012,Fostex MR-8 Mk2 Digital Multi Track Recorder,#REF!,Google,Musical Instruments,453
0,3/23/2012,Boss BR-900CD Digital Multi Track Recorder,#REF!,Google,Musical Instruments,453
0,3/23/2012,PreSonus FireBox Digital Recording Interface,#REF!,Google,Musical Instruments,453
0,3/23/2012,RME Audio Fireface 800 Digital Recording Interface,#REF!,Google,Musical Instruments,453
0,3/23/2012,Motu 828mk3 Digital Recording Interface,#REF!,Google,Musical Instruments,453
0,3/23/2012,Lexicon Alpha Digital Recording Interface,#REF!,Google,Musical Instruments,453
0,3/23/2012,Hamilton Beach 59785 2-Speeds Blender,#REF!,Google,Business & Industrial,205
0,3/23/2012,Cisco 871W 4-Port 10/100 Wireless G Router (CISCO871W-G-A-K9),#REF!,Google,Computers & Networking,64
0,3/23/2012,HP OfficeJet H470 Mobile Inkjet Printer,#REF!,Google,Computers & Networking,42
0,3/23/2012,Brother P-Touch PT-70 Label Thermal Printer,#REF!,Google,Computers & Networking,42
0,3/23/2012,Barnett Crossbows Quad 400 Crossbow Package with Red Dot Scope,#REF!,Google,Sporting Goods,468
0,3/23/2012,DeWalt DC720KA 18V NiCd Cordless Variable Speed Drill,#REF!,Google,Home & Garden,485
0,3/23/2012,"Fujitsu 160 GB,Internal,5400 RPM,2.5"" (MHY2160BH) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Lenovo 160 GB,Internal,5400 RPM,2.5"" (41N5692) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Fujitsu 250 GB,Internal,5400 RPM,2.5"" (MHY2250BH) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,The Groom AA 2006 Barbie Doll,#REF!,Google,Dolls & Bears,499
0,3/23/2012,"DeWalt DC742KA 12V NiCd 3/8"" Cordless Drill/Driver",#REF!,Google,Home & Garden,485
0,3/23/2012,Barnett Crossbows RC-150 18028 Crossbow Package,#REF!,Google,Sporting Goods,468
0,3/23/2012,"Samsung Spinpoint M5 250 GB,Internal,5400 RPM,2.5"" (HM250JI) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,Bayer Advantage Flea Control Blue For Dogs Over 55 lb,#REF!,Google,Pet Supplies,484
0,3/23/2012,HP LaserJet P4515X Workgroup Laser Printer,#REF!,Google,Computers & Networking,42
0,3/23/2012,HP PhotoSmart C6180 All-In-One Inkjet Printer,#REF!,Google,Computers & Networking,42
0,3/23/2012,"Seagate Momentus 5400.5 320 GB,Internal,5400 RPM,2.5"" (ST9320320AS) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,Bayer Advantage 55 Spot-On 4 Pack For Dogs 21 - 55 lb,#REF!,Google,Pet Supplies,484
0,3/23/2012,"Toshiba MK1246GSX 120 GB,Internal,5400 RPM,2.5"" (HDD2D91) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Toshiba MK2552GSX 250 GB,Internal,5400 RPM,2.5"" (HDD2H02) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,Merial Frontline PLUS Orange For Dogs Under 22 lb,#REF!,Google,Pet Supplies,484
0,3/23/2012,Dell POWEREDGE R900 (_R900_14) Server,#REF!,Google,Computers & Networking,396
0,3/23/2012,HP LaserJet P4015TN Workgroup Laser Printer,#REF!,Google,Computers & Networking,42
0,3/23/2012,"Fujitsu 120 GB,Internal,5400 RPM,2.5"" (MHW2120BH) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Western Digital Caviar SE 400 GB,Internal,7200 RPM,3.5"" (WD4000AAJS) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,Brother SE-350 Mechanical Sewing Machine,#REF!,Google,Business & Industrial,207
0,3/23/2012,D-link DKT-USBN 300 Mbps 4-Port 10/100 Wireless N Router (DIR-615),#REF!,Google,Computers & Networking,64
0,3/23/2012,Motorola Netopia 3347-02 4-Port 10/100 Wireless G Router (3347-02-10NA),#REF!,Google,Computers & Networking,64
0,3/23/2012,"HP 146 GB,Internal,10000 RPM,2.5"" (432320-001) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Fujitsu 160 GB,Internal,5400 RPM,2.5"" (MHZ2160BH) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Hitachi Travelstar 5K250 HTS542512K9SA00 120 GB,Internal,5400 RPM,2.5"" (0A52126) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"HP 300 GB,Internal,15000 RPM,3.5"" (411261-001) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Hitachi Travelstar 5K250 HTS542516K9SA00 160 GB,Internal,5400 RPM,2.5"" (0A52124) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Hitachi Deskstar P7K500 HDP725050GLAT80 500 GB,Internal,7200 RPM,2.5"" (0A35397) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,Oreck Xl 2100 Upright Cleaner,#REF!,Google,Home & Garden,58
0,3/23/2012,Epson Stylus C86 Standard Inkjet Printer,#REF!,Google,Computers & Networking,42
0,3/23/2012,Sony SS-B1000 Main / Stereo Speakers,#REF!,Google,Consumer Electronics,390
0,3/23/2012,Precision Shooting Equipment Stinger NI Compound Bow,#REF!,Google,Sporting Goods,468
0,3/23/2012,Mathews DXT Compound Bow,#REF!,Google,Sporting Goods,468
0,3/23/2012,Sennheiser ew 100-ENG G2 21418 Condenser Wireless Professional Microphone,#REF!,Google,Musical Instruments,409
0,3/23/2012,HP LaserJet P1505 Workgroup Laser Printer,#REF!,Google,Computers & Networking,42
0,3/23/2012,"Seagate Cheetah 15K.5 73.4 GB,Internal,15000 RPM,3.5"" (ST373455SS) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Barracuda 1 TB,Internal,7200 RPM,3.5"" (ST310005N1A1AS-RK) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Cheetah 15K.5 300 GB,Internal,15000 RPM,3.5"" (ST3300655LC) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Barracuda 7200.10 160 GB,Internal,7200 RPM,3.5"" (ST3160815AS) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,"Seagate Momentus 7200.3 160 GB,Internal,7200 RPM,2.5"" (ST9160411AS) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,HP LaserJet P4515N Workgroup Laser Printer,#REF!,Google,Computers & Networking,42
0,3/23/2012,Sennheiser MD421 Dynamic Cable Professional Microphone,#REF!,Google,Musical Instruments,409
0,3/23/2012,"Western Digital Scorpio Blue 120 GB,Internal,5400 RPM,2.5"" (WD1200BEVE) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,Canon PIXMA IP100 Digital Photo Inkjet Printer,#REF!,Google,Computers & Networking,42
0,3/23/2012,Fujitsu fi 6130 Flatbed Scanner,#REF!,Google,Computers & Networking,368
0,3/23/2012,"Toshiba MK1652GSX 160 GB,Internal,5400 RPM,2.5"" (HDD2H03) Hard Drive",#REF!,Google,Computers & Networking,401
0,3/23/2012,Daikin CVP-R410A Split System Air Conditioner,#REF!,Google,Home & Garden,380
0,3/23/2012,HP Photosmart C3180 All-In-One Inkjet Printer,#REF!,Google,Computers & Networking,42
0,3/23/2012,Lexmark T650N Workgroup Laser Printer,#REF!,Google,Computers & Networking,42
0,3/23/2012,Logitech QuickCam Orbit AF Web Cam,#REF!,Google,Computers & Networking,370
0,3/23/2012,Sole Fitness E55 Front Drive Elliptical Trainer,#REF!,Google,Sporting Goods,506
0,3/23/2012,Life Fitness 91X Rear Drive Elliptical Trainer,#REF!,Google,Sporting Goods,506
0,3/23/2012,Yamaha RX V665 7.2 channel 90 Watt Receiver,#REF!,Google,Consumer Electronics,34
0,3/23/2012,Yamaha HTR 6230 5.1 Channel 500 Watt Receiver,#REF!,Google,Consumer Electronics,34
0,3/23/2012,HP  ProCurve (J4899B) 48-Ports Rack-mountable Switch Managed stackable,#REF!,Google,Computers & Networking,513
0,3/23/2012,Microsoft 2000 B2L00002 Wired Keyboard,#REF!,Google,Computers & Networking,507
0,3/23/2012,Dell  PowerConnect (C0978) 48-Ports External Switch Managed stackable,#REF!,Google,Computers & Networking,513
0,3/23/2012,ATI Technologies ATI Radeon X1900 XT 512 MB,#REF!,Google,Computers & Networking,511
0,3/23/2012,ASUSTeK COMPUTER P5LD2-VM AiLifestyle Series LGA775 Socket Intel Motherboard,#REF!,Google,Computers & Networking,512
0,3/23/2012,Dell  PowerConnect (PCT6024SAPP) 24-Ports External Switch Managed,#REF!,Google,Computers & Networking,513
0,3/23/2012,Dell  PowerConnect (PCT2724) 24-Ports External Switch Managed,#REF!,Google,Computers & Networking,513
0,3/23/2012,ASRock 775DUAL-VSTA LGA775 Socket Intel Motherboard,#REF!,Google,Computers & Networking,512
0,3/23/2012,Super Micro Computer X7DBN LGA 771 Intel Motherboard,#REF!,Google,Computers & Networking,512
0,3/23/2012,ASRock P4VM890 Socket 478 Intel Motherboard,#REF!,Google,Computers & Networking,512
0,3/23/2012,Super Micro Computer PDSBA+ LGA775 Socket Intel Motherboard,#REF!,Google,Computers & Networking,512
0,3/23/2012,Force10 Networks  (SA-01-GE-48T) 48-Ports External Switch Managed stackable,#REF!,Google,Computers & Networking,513
0,3/23/2012,Rosewill RK-100 Wired Keyboard,#REF!,Google,Computers & Networking,507
0,3/23/2012,Force10 Networks Force10 (S50-01-GE-48T-AC) 48-Ports External Switch Managed stackable,#REF!,Google,Computers & Networking,513
0,3/23/2012,Gigabyte Technology GA-P35-DS3L LGA775 Socket Intel Motherboard,#REF!,Google,Computers & Networking,512
0,3/23/2012,Cisco  Catalyst (WSC296024S) 24-Ports Switch Managed,#REF!,Google,Computers & Networking,513
0,3/23/2012,Gigabyte Technology GA-945GZM-S2 LGA775 Socket Intel Motherboard,#REF!,Google,Computers & Networking,512
0,3/23/2012,Dynex  (DXEHB4) 4-Ports External Hub,#REF!,Google,Computers & Networking,513
0,3/23/2012,Intel S5000PALR LGA 771 Motherboard,#REF!,Google,Computers & Networking,512
0,3/23/2012,Dell  PowerConnect (P2743NP) 24-Ports External Switch Managed,#REF!,Google,Computers & Networking,513
0,3/23/2012,Logitech MX 5500 Revolution 920000383 Wireless Keyboard,#REF!,Google,Computers & Networking,507
0,3/23/2012,Super Micro Computer X7DWT LGA 771 Intel Motherboard,#REF!,Google,Computers & Networking,512
0,3/23/2012,ASUSTeK COMPUTER M3N78 PRO AM2+ Intel Motherboard,#REF!,Google,Computers & Networking,512
0,3/23/2012,Intel DG41TY Classic Series LGA775 Socket Motherboard,#REF!,Google,Computers & Networking,512
,,Alessi ARS09 3 3 Cups Espresso Machine,#REF!,Google,Home and Garden,62
,,Adcraft APL30 13 Cups Coffee and Espresso Maker,#REF!,Google,Home and Garden,62
,,Alegacy ALG-3600 Coffee and Espresso Maker,#REF!,Google,Home and Garden,62
,,Avantro Ultimate Server US191 8 Cups Coffee and Espresso Maker,#REF!,Google,Home and Garden,62
,,AquaBrew TE-220 14 Cups Coffee and Espresso Maker,#REF!,Google,Home and Garden,62
,,Back to Basics CLEX100 1.5 Cups Coffee and Espresso Maker,#REF!,Google,Home and Garden,62
,,Alessi La Cupola 9095 6 AZ 6 Cups Coffee and Espresso Maker,#REF!,Google,Home and Garden,62
,,Black  Decker  s Versabrew  12 Cups Coffee and Espresso Maker,#REF!,Google,Home and Garden,62
,,Alessi La Cupola 9095 3 AZ 3 Cups Coffee and Espresso Maker,#REF!,Google,Home and Garden,62
0,3/23/2012,"JBL Power P963 3-Way 6"" x 9"" Car Speaker",#REF!,Google,Consumer Electronics,400
0,3/23/2012,"Alpine SWE-1243 1-Way 12"" Car Subwoofer",#REF!,Google,Consumer Electronics,400
